date,storm_id,name,cat,lat,long,max_sust_windspeed(knots),min_pressure(millibars),34-kt_wind_radi_NE(naut_miles),34-kt_wind_radi_SE,34-kt_wind_radi_SW,34-kt_wind_radi_NW,50-kt_wind_radi_NE,50-kt_wind_radi_SE,50-kt_wind_radi_SW,50-kt_wind_radi_NW,64-kt_wind_radi_NE,64-kt_wind_radi_SE,64-kt_wind_radi_SW,64-kt_wind_radi_NW,year
2014-08-09 12:00:00,AL032014,BERTHA,EX,47.5,-15.0,35.0,1003.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-23 18:00:00,AL042014,CRISTOBAL,TD,21.5,-72.2,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-24 00:00:00,AL042014,CRISTOBAL,TD,22.0,-72.5,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-24 06:00:00,AL042014,CRISTOBAL,TS,22.6,-72.9,35.0,1002.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-24 12:00:00,AL042014,CRISTOBAL,TS,23.3,-73.0,40.0,1001.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-24 18:00:00,AL042014,CRISTOBAL,TS,24.0,-73.0,45.0,1001.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-25 00:00:00,AL042014,CRISTOBAL,TS,24.2,-73.0,45.0,998.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-25 06:00:00,AL042014,CRISTOBAL,TS,24.4,-72.9,45.0,996.0,60.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-25 12:00:00,AL042014,CRISTOBAL,TS,24.7,-72.7,50.0,993.0,60.0,120.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-25 18:00:00,AL042014,CRISTOBAL,TS,24.9,-72.4,50.0,992.0,60.0,180.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-08-26 00:00:00,AL042014,CRISTOBAL,HU,25.1,-72.1,65.0,989.0,60.0,180.0,60.0,30.0,0.0,80.0,0.0,0.0,0.0,40.0,0.0,0.0,2014
2014-08-26 06:00:00,AL042014,CRISTOBAL,HU,25.6,-72.0,65.0,989.0,80.0,180.0,60.0,30.0,50.0,90.0,0.0,0.0,25.0,40.0,0.0,0.0,2014
2014-08-26 12:00:00,AL042014,CRISTOBAL,HU,26.7,-71.8,65.0,988.0,80.0,180.0,60.0,30.0,50.0,90.0,0.0,0.0,25.0,40.0,0.0,0.0,2014
2014-08-26 18:00:00,AL042014,CRISTOBAL,HU,28.1,-71.4,65.0,987.0,180.0,210.0,60.0,60.0,50.0,120.0,0.0,0.0,25.0,50.0,0.0,0.0,2014
2014-08-27 00:00:00,AL042014,CRISTOBAL,HU,29.5,-71.5,70.0,983.0,180.0,210.0,60.0,100.0,90.0,120.0,20.0,20.0,50.0,50.0,10.0,0.0,2014
2014-08-27 06:00:00,AL042014,CRISTOBAL,HU,30.6,-72.0,70.0,983.0,180.0,180.0,60.0,100.0,90.0,100.0,20.0,20.0,50.0,50.0,10.0,0.0,2014
2014-08-27 12:00:00,AL042014,CRISTOBAL,HU,31.6,-72.2,70.0,983.0,180.0,180.0,60.0,100.0,90.0,100.0,20.0,20.0,50.0,50.0,10.0,0.0,2014
2014-08-27 18:00:00,AL042014,CRISTOBAL,HU,32.3,-71.8,65.0,984.0,180.0,180.0,60.0,70.0,90.0,100.0,30.0,30.0,40.0,50.0,20.0,20.0,2014
2014-08-28 00:00:00,AL042014,CRISTOBAL,HU,33.5,-70.7,65.0,984.0,180.0,180.0,60.0,70.0,90.0,100.0,30.0,30.0,40.0,50.0,20.0,20.0,2014
2014-08-28 06:00:00,AL042014,CRISTOBAL,HU,34.8,-69.0,65.0,982.0,180.0,180.0,60.0,70.0,90.0,100.0,30.0,30.0,40.0,50.0,20.0,20.0,2014
2014-08-28 12:00:00,AL042014,CRISTOBAL,HU,36.3,-67.1,70.0,979.0,180.0,180.0,60.0,70.0,90.0,100.0,30.0,30.0,40.0,50.0,20.0,20.0,2014
2014-08-28 18:00:00,AL042014,CRISTOBAL,HU,37.5,-63.6,75.0,971.0,180.0,220.0,110.0,60.0,90.0,100.0,40.0,30.0,30.0,50.0,20.0,20.0,2014
2014-08-29 00:00:00,AL042014,CRISTOBAL,HU,39.1,-58.8,75.0,965.0,180.0,220.0,220.0,60.0,90.0,100.0,80.0,40.0,30.0,60.0,20.0,20.0,2014
2014-08-29 06:00:00,AL042014,CRISTOBAL,HU,41.2,-53.9,70.0,967.0,190.0,240.0,220.0,70.0,90.0,120.0,80.0,40.0,40.0,60.0,30.0,0.0,2014
2014-08-29 12:00:00,AL042014,CRISTOBAL,EX,44.2,-49.0,65.0,970.0,200.0,270.0,220.0,180.0,100.0,140.0,100.0,70.0,50.0,70.0,40.0,0.0,2014
2014-08-29 18:00:00,AL042014,CRISTOBAL,EX,46.7,-45.9,65.0,972.0,200.0,270.0,240.0,200.0,100.0,140.0,100.0,80.0,50.0,70.0,40.0,0.0,2014
2014-08-30 00:00:00,AL042014,CRISTOBAL,EX,48.6,-42.8,65.0,974.0,200.0,270.0,270.0,200.0,100.0,140.0,110.0,100.0,50.0,70.0,40.0,0.0,2014
2014-08-30 06:00:00,AL042014,CRISTOBAL,EX,49.9,-39.5,65.0,974.0,200.0,270.0,270.0,200.0,100.0,140.0,110.0,100.0,50.0,70.0,40.0,0.0,2014
2014-08-30 12:00:00,AL042014,CRISTOBAL,EX,51.3,-36.2,60.0,971.0,200.0,300.0,360.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-08-30 18:00:00,AL042014,CRISTOBAL,EX,54.0,-32.0,60.0,971.0,240.0,300.0,360.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-08-31 00:00:00,AL042014,CRISTOBAL,EX,58.0,-28.9,60.0,971.0,240.0,300.0,360.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-08-31 06:00:00,AL042014,CRISTOBAL,EX,61.0,-27.0,60.0,963.0,200.0,270.0,240.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-08-31 12:00:00,AL042014,CRISTOBAL,EX,62.0,-26.0,60.0,964.0,200.0,270.0,240.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-08-31 18:00:00,AL042014,CRISTOBAL,EX,63.0,-24.5,55.0,968.0,200.0,270.0,240.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-09-01 00:00:00,AL042014,CRISTOBAL,EX,64.0,-22.0,50.0,974.0,200.0,270.0,240.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-09-01 06:00:00,AL042014,CRISTOBAL,EX,65.0,-19.5,50.0,978.0,200.0,270.0,240.0,200.0,100.0,140.0,100.0,80.0,0.0,0.0,0.0,0.0,2014
2014-09-01 12:00:00,AL042014,CRISTOBAL,EX,66.0,-17.0,45.0,980.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-01 18:00:00,AL042014,CRISTOBAL,EX,67.0,-15.4,45.0,982.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-02 00:00:00,AL042014,CRISTOBAL,EX,68.0,-15.0,40.0,984.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-02 06:00:00,AL042014,CRISTOBAL,EX,69.0,-15.0,35.0,985.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-01 12:00:00,AL052014,DOLLY,LO,19.2,-92.3,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-01 18:00:00,AL052014,DOLLY,TD,20.0,-93.2,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-02 00:00:00,AL052014,DOLLY,TS,21.3,-93.4,35.0,1007.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-02 06:00:00,AL052014,DOLLY,TS,22.3,-94.3,40.0,1005.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-02 12:00:00,AL052014,DOLLY,TS,22.8,-95.6,45.0,1005.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-02 18:00:00,AL052014,DOLLY,TS,22.2,-96.7,40.0,1003.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-03 00:00:00,AL052014,DOLLY,TS,22.0,-97.3,40.0,1001.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-03 01:00:00,AL052014,DOLLY,TS,22.0,-97.4,40.0,1000.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-03 04:00:00,AL052014,DOLLY,TS,22.0,-97.7,40.0,1002.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-03 06:00:00,AL052014,DOLLY,TS,21.9,-98.0,35.0,1004.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-03 12:00:00,AL052014,DOLLY,LO,21.8,-98.8,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-03 18:00:00,AL052014,DOLLY,LO,21.7,-99.8,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-04 00:00:00,AL052014,DOLLY,LO,21.6,-101.0,15.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-10 18:00:00,AL062014,EDOUARD,LO,13.7,-33.2,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-11 00:00:00,AL062014,EDOUARD,LO,14.2,-34.4,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-11 06:00:00,AL062014,EDOUARD,LO,14.9,-35.5,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-11 12:00:00,AL062014,EDOUARD,TD,15.8,-36.5,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-11 18:00:00,AL062014,EDOUARD,TD,16.5,-37.7,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-12 00:00:00,AL062014,EDOUARD,TS,17.2,-39.2,35.0,1006.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-12 06:00:00,AL062014,EDOUARD,TS,17.7,-40.8,35.0,1005.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-12 12:00:00,AL062014,EDOUARD,TS,18.3,-42.3,40.0,1000.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-12 18:00:00,AL062014,EDOUARD,TS,18.9,-43.6,40.0,999.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-13 00:00:00,AL062014,EDOUARD,TS,19.6,-44.8,40.0,998.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-13 06:00:00,AL062014,EDOUARD,TS,20.4,-45.7,45.0,997.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-13 12:00:00,AL062014,EDOUARD,TS,21.4,-46.4,45.0,996.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-13 18:00:00,AL062014,EDOUARD,TS,22.3,-47.0,50.0,995.0,60.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-14 00:00:00,AL062014,EDOUARD,TS,23.0,-47.9,55.0,994.0,90.0,90.0,30.0,80.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2014
2014-09-14 06:00:00,AL062014,EDOUARD,TS,23.7,-49.0,60.0,991.0,120.0,120.0,60.0,100.0,40.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,2014
2014-09-14 12:00:00,AL062014,EDOUARD,HU,24.4,-50.3,70.0,985.0,120.0,120.0,60.0,100.0,40.0,40.0,30.0,40.0,15.0,15.0,0.0,15.0,2014
2014-09-14 18:00:00,AL062014,EDOUARD,HU,25.1,-51.5,75.0,980.0,120.0,120.0,60.0,100.0,50.0,40.0,30.0,40.0,15.0,15.0,0.0,15.0,2014
2014-09-15 00:00:00,AL062014,EDOUARD,HU,25.8,-52.7,80.0,975.0,120.0,120.0,60.0,100.0,50.0,40.0,30.0,40.0,20.0,15.0,0.0,15.0,2014
2014-09-15 06:00:00,AL062014,EDOUARD,HU,26.5,-54.0,85.0,970.0,150.0,100.0,80.0,150.0,60.0,50.0,40.0,50.0,30.0,20.0,10.0,20.0,2014
2014-09-15 12:00:00,AL062014,EDOUARD,HU,27.0,-55.1,90.0,966.0,150.0,100.0,80.0,150.0,60.0,60.0,50.0,60.0,30.0,20.0,10.0,20.0,2014
2014-09-15 18:00:00,AL062014,EDOUARD,HU,27.7,-56.1,95.0,962.0,150.0,130.0,130.0,150.0,70.0,60.0,60.0,70.0,40.0,30.0,20.0,30.0,2014
2014-09-16 00:00:00,AL062014,EDOUARD,HU,28.5,-56.7,95.0,960.0,150.0,130.0,130.0,150.0,80.0,60.0,60.0,80.0,40.0,30.0,30.0,40.0,2014
2014-09-16 06:00:00,AL062014,EDOUARD,HU,29.5,-57.3,100.0,956.0,150.0,130.0,130.0,150.0,80.0,70.0,60.0,80.0,40.0,40.0,30.0,40.0,2014
2014-09-16 12:00:00,AL062014,EDOUARD,HU,30.6,-57.8,105.0,955.0,150.0,130.0,130.0,150.0,80.0,80.0,70.0,80.0,40.0,50.0,40.0,40.0,2014
2014-09-16 18:00:00,AL062014,EDOUARD,HU,31.7,-57.7,95.0,958.0,160.0,150.0,130.0,120.0,90.0,90.0,80.0,60.0,40.0,60.0,50.0,30.0,2014
2014-09-17 00:00:00,AL062014,EDOUARD,HU,32.9,-57.0,85.0,959.0,150.0,160.0,130.0,130.0,90.0,100.0,80.0,60.0,40.0,70.0,60.0,20.0,2014
2014-09-17 06:00:00,AL062014,EDOUARD,HU,34.3,-56.0,85.0,958.0,150.0,180.0,140.0,90.0,90.0,110.0,90.0,40.0,40.0,70.0,60.0,0.0,2014
2014-09-17 12:00:00,AL062014,EDOUARD,HU,35.7,-54.5,80.0,957.0,150.0,180.0,140.0,90.0,90.0,120.0,90.0,40.0,40.0,70.0,60.0,0.0,2014
2014-09-17 18:00:00,AL062014,EDOUARD,HU,37.2,-52.4,80.0,955.0,150.0,200.0,150.0,90.0,80.0,120.0,100.0,50.0,40.0,70.0,50.0,0.0,2014
2014-09-18 00:00:00,AL062014,EDOUARD,HU,38.3,-49.5,75.0,958.0,150.0,200.0,150.0,90.0,80.0,120.0,100.0,50.0,40.0,70.0,50.0,0.0,2014
2014-09-18 06:00:00,AL062014,EDOUARD,HU,39.3,-46.7,70.0,964.0,130.0,200.0,180.0,90.0,80.0,120.0,100.0,50.0,30.0,70.0,50.0,0.0,2014
2014-09-18 12:00:00,AL062014,EDOUARD,HU,39.9,-44.1,70.0,969.0,110.0,200.0,180.0,80.0,80.0,120.0,90.0,50.0,20.0,70.0,70.0,0.0,2014
2014-09-18 18:00:00,AL062014,EDOUARD,HU,39.9,-42.1,65.0,973.0,110.0,200.0,180.0,80.0,70.0,120.0,90.0,50.0,20.0,70.0,70.0,0.0,2014
2014-09-19 00:00:00,AL062014,EDOUARD,TS,39.9,-40.1,60.0,980.0,110.0,200.0,180.0,80.0,60.0,110.0,90.0,40.0,0.0,0.0,0.0,0.0,2014
2014-09-19 06:00:00,AL062014,EDOUARD,TS,39.9,-38.9,55.0,988.0,90.0,160.0,150.0,70.0,50.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-19 12:00:00,AL062014,EDOUARD,TS,39.5,-38.1,45.0,994.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-19 18:00:00,AL062014,EDOUARD,LO,39.5,-37.4,40.0,1001.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-20 00:00:00,AL062014,EDOUARD,LO,39.4,-36.6,35.0,1004.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-20 06:00:00,AL062014,EDOUARD,LO,39.3,-35.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-20 12:00:00,AL062014,EDOUARD,LO,39.1,-34.4,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-20 18:00:00,AL062014,EDOUARD,LO,38.8,-33.0,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-21 00:00:00,AL062014,EDOUARD,LO,38.1,-31.8,25.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-21 06:00:00,AL062014,EDOUARD,LO,37.1,-30.9,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-21 12:00:00,AL062014,EDOUARD,LO,36.1,-30.2,25.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-21 18:00:00,AL062014,EDOUARD,LO,35.1,-30.2,25.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-22 00:00:00,AL062014,EDOUARD,LO,34.2,-30.4,25.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-09-22 06:00:00,AL062014,EDOUARD,LO,33.4,-30.7,25.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-10 00:00:00,AL072014,FAY,LO,22.0,-61.2,35.0,1007.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-10 06:00:00,AL072014,FAY,SS,22.7,-62.4,35.0,1006.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-10 12:00:00,AL072014,FAY,SS,23.5,-63.3,35.0,1005.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-10 18:00:00,AL072014,FAY,SS,24.3,-64.0,40.0,1003.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-11 00:00:00,AL072014,FAY,SS,25.1,-64.5,50.0,999.0,120.0,40.0,40.0,120.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2014
2014-10-11 06:00:00,AL072014,FAY,TS,26.0,-65.0,55.0,994.0,120.0,40.0,40.0,120.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2014
2014-10-11 12:00:00,AL072014,FAY,TS,27.2,-65.3,60.0,990.0,120.0,80.0,80.0,120.0,50.0,50.0,20.0,50.0,0.0,0.0,0.0,0.0,2014
2014-10-11 18:00:00,AL072014,FAY,TS,28.7,-65.4,60.0,988.0,150.0,140.0,120.0,120.0,50.0,50.0,20.0,50.0,0.0,0.0,0.0,0.0,2014
2014-10-12 00:00:00,AL072014,FAY,TS,30.2,-65.2,60.0,987.0,150.0,140.0,120.0,120.0,50.0,50.0,60.0,50.0,0.0,0.0,0.0,0.0,2014
2014-10-12 06:00:00,AL072014,FAY,HU,31.7,-64.9,65.0,985.0,150.0,150.0,120.0,120.0,50.0,60.0,60.0,60.0,0.0,20.0,20.0,0.0,2014
2014-10-12 08:10:00,AL072014,FAY,HU,32.3,-64.7,70.0,984.0,150.0,150.0,120.0,120.0,50.0,60.0,60.0,60.0,0.0,20.0,20.0,0.0,2014
2014-10-12 12:00:00,AL072014,FAY,HU,33.1,-63.9,70.0,983.0,150.0,150.0,120.0,120.0,50.0,60.0,60.0,60.0,0.0,20.0,20.0,0.0,2014
2014-10-12 18:00:00,AL072014,FAY,TS,33.6,-61.9,60.0,986.0,150.0,150.0,120.0,150.0,50.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,2014
2014-10-13 00:00:00,AL072014,FAY,TS,33.9,-59.0,50.0,990.0,150.0,150.0,120.0,150.0,50.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,2014
2014-10-11 18:00:00,AL082014,GONZALO,LO,16.4,-54.9,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-12 00:00:00,AL082014,GONZALO,TD,16.4,-55.9,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-12 06:00:00,AL082014,GONZALO,TD,16.4,-56.9,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-12 12:00:00,AL082014,GONZALO,TS,16.4,-57.9,35.0,1006.0,50.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-12 18:00:00,AL082014,GONZALO,TS,16.4,-58.8,40.0,1004.0,50.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-13 00:00:00,AL082014,GONZALO,TS,16.5,-59.7,45.0,1001.0,50.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2014-10-13 06:00:00,AL082014,GONZALO,TS,16.7,-60.6,55.0,996.0,60.0,40.0,20.0,60.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2014
2014-10-13 12:00:00,AL082014,GONZALO,HU,17.0,-61.5,65.0,992.0,80.0,50.0,30.0,80.0,30.0,20.0,20.0,30.0,15.0,0.0,0.0,15.0,2014
2014-10-13 14:30:00,AL082014,GONZALO,HU,17.1,-61.8,65.0,990.0,80.0,50.0,30.0,80.0,30.0,20.0,20.0,30.0,15.0,0.0,0.0,15.0,2014
2014-10-13 18:00:00,AL082014,GONZALO,HU,17.6,-62.4,70.0,988.0,90.0,60.0,40.0,90.0,30.0,20.0,20.0,30.0,15.0,10.0,0.0,15.0,2014
2014-10-13 22:45:00,AL082014,GONZALO,HU,18.1,-63.0,75.0,984.0,90.0,60.0,40.0,90.0,30.0,20.0,20.0,30.0,15.0,10.0,0.0,15.0,2014
2014-10-13 23:15:00,AL082014,GONZALO,HU,18.2,-63.1,75.0,984.0,90.0,60.0,40.0,90.0,30.0,20.0,20.0,30.0,15.0,10.0,0.0,15.0,2014
2014-10-14 00:00:00,AL082014,GONZALO,HU,18.3,-63.2,80.0,983.0,90.0,60.0,50.0,90.0,30.0,30.0,20.0,30.0,20.0,10.0,10.0,20.0,2014
2014-10-14 06:00:00,AL082014,GONZALO,HU,19.1,-64.0,90.0,976.0,90.0,60.0,50.0,90.0,30.0,30.0,30.0,30.0,20.0,15.0,10.0,20.0,2014
2014-10-14 12:00:00,AL082014,GONZALO,HU,19.9,-64.8,95.0,973.0,90.0,60.0,50.0,90.0,30.0,30.0,30.0,30.0,20.0,15.0,10.0,20.0,2014
2014-10-14 18:00:00,AL082014,GONZALO,HU,20.8,-65.5,100.0,968.0,90.0,60.0,50.0,90.0,30.0,30.0,30.0,30.0,20.0,15.0,10.0,20.0,2014
2014-10-15 00:00:00,AL082014,GONZALO,HU,21.7,-66.2,115.0,956.0,100.0,60.0,70.0,100.0,30.0,30.0,30.0,40.0,20.0,15.0,15.0,20.0,2014
2014-10-15 06:00:00,AL082014,GONZALO,HU,22.5,-67.0,115.0,953.0,100.0,60.0,70.0,100.0,30.0,30.0,30.0,40.0,20.0,20.0,15.0,20.0,2014
2014-10-15 12:00:00,AL082014,GONZALO,HU,23.1,-67.7,115.0,949.0,110.0,80.0,80.0,110.0,50.0,40.0,30.0,40.0,30.0,25.0,15.0,20.0,2014
2014-10-15 18:00:00,AL082014,GONZALO,HU,23.8,-68.3,110.0,953.0,110.0,80.0,80.0,110.0,50.0,40.0,30.0,40.0,30.0,25.0,20.0,20.0,2014
2014-10-16 00:00:00,AL082014,GONZALO,HU,24.4,-68.6,110.0,953.0,110.0,90.0,90.0,110.0,60.0,50.0,40.0,50.0,35.0,30.0,25.0,25.0,2014
2014-10-16 06:00:00,AL082014,GONZALO,HU,25.0,-68.7,115.0,948.0,120.0,110.0,90.0,110.0,60.0,50.0,50.0,50.0,35.0,30.0,25.0,25.0,2014
2014-10-16 12:00:00,AL082014,GONZALO,HU,25.6,-68.7,125.0,940.0,130.0,130.0,90.0,110.0,70.0,70.0,50.0,50.0,40.0,40.0,25.0,35.0,2014
2014-10-16 18:00:00,AL082014,GONZALO,HU,26.5,-68.3,125.0,942.0,130.0,130.0,90.0,110.0,70.0,70.0,50.0,50.0,40.0,40.0,30.0,35.0,2014
2014-10-17 00:00:00,AL082014,GONZALO,HU,27.4,-67.8,120.0,942.0,140.0,150.0,110.0,110.0,80.0,80.0,60.0,60.0,50.0,50.0,35.0,35.0,2014
2014-10-17 06:00:00,AL082014,GONZALO,HU,28.6,-67.2,115.0,945.0,140.0,150.0,110.0,110.0,80.0,80.0,60.0,60.0,50.0,50.0,35.0,35.0,2014
2014-10-17 12:00:00,AL082014,GONZALO,HU,29.8,-66.5,110.0,947.0,140.0,150.0,110.0,110.0,80.0,80.0,60.0,60.0,50.0,50.0,50.0,40.0,2014
2014-10-17 18:00:00,AL082014,GONZALO,HU,31.0,-65.7,105.0,949.0,140.0,150.0,110.0,110.0,80.0,80.0,60.0,60.0,50.0,50.0,50.0,40.0,2014
2014-10-18 00:00:00,AL082014,GONZALO,HU,32.2,-64.9,95.0,952.0,140.0,150.0,110.0,110.0,80.0,80.0,60.0,60.0,50.0,50.0,50.0,40.0,2014
