date,photon_density
2019-08-27 02:17:53,50.284
2019-08-27 02:19:29,53.038
2019-08-27 02:21:08,51.264
2019-08-27 02:22:47,47.244
2019-08-27 02:24:27,51.415
2019-08-27 02:26:06,49.428
2019-08-27 02:27:45,49.901
2019-08-27 02:29:23,51.654
2019-08-27 02:31:03,50.789
2019-08-27 02:32:41,47.641
2019-08-27 02:34:20,49.207
2019-08-27 02:36:01,50.929
2019-08-27 02:37:40,50.091
2019-08-27 02:39:19,51.101
2019-08-27 02:40:58,50.069
2019-08-27 02:42:36,50.646
2019-08-27 02:44:15,49.133
2019-08-27 02:45:53,50.936
2019-08-27 02:47:32,49.465
2019-08-27 02:49:08,49.806
2019-08-27 02:50:47,48.562
2019-08-27 02:52:28,48.072
2019-08-27 02:54:02,49.621
2019-08-27 02:55:48,44.612
2019-08-27 02:57:30,40.392
2019-08-27 02:59:09,40.501
2019-08-27 03:00:45,44.723
2019-08-27 03:02:21,46.958
2019-08-27 03:04:02,46.355
2019-08-27 03:05:46,29.879
2019-08-27 03:07:25,21.448
2019-08-27 03:09:01,20.848
2019-08-27 03:10:43,21.117
2019-08-27 03:12:19,23.407
2019-08-27 03:13:58,26.024
2019-08-27 03:15:39, 23.95
2019-08-27 03:17:20,23.349
2019-08-27 03:18:51,22.317
2019-08-27 03:20:35,20.858
2019-08-27 03:22:17,21.945
2019-08-27 03:23:50,21.811
2019-08-27 03:25:30,21.342
2019-08-27 03:27:12,22.174
2019-08-27 03:28:51,21.868
2019-08-27 03:30:30,22.199
2019-08-27 03:32:09,22.712
2019-08-27 03:33:48,20.391
2019-08-27 03:35:17,22.399
2019-08-27 03:37:07,20.344
2019-08-27 03:38:40,24.676
2019-08-27 03:40:19,31.852
2019-08-27 03:41:58,33.382
2019-08-27 03:43:39,33.423
2019-08-27 03:45:16,32.076
2019-08-27 03:46:59,35.441
2019-08-27 03:48:38,38.032
2019-08-27 03:50:15,29.888
2019-08-27 03:51:45,31.216
2019-08-27 03:53:26,27.767
2019-08-27 03:55:08,27.426
2019-08-27 03:56:47,33.145
2019-08-27 03:58:27,28.822
2019-08-27 04:00:09,46.743
2019-08-27 04:01:42,46.212
2019-08-27 04:03:18, 44.77
2019-08-27 04:04:57,47.259
2019-08-27 04:06:36,38.091
2019-08-27 04:08:11,25.308
2019-08-27 04:09:55,15.987
2019-08-27 04:11:38,16.154
2019-08-27 04:13:13, 7.924
2019-08-27 04:14:52,7.8418
2019-08-27 04:16:25,7.8603
2019-08-27 04:18:14,9.4463
2019-08-27 04:19:50,8.0696
2019-08-27 04:21:26,7.2322
2019-08-27 04:23:05,7.4828
2019-08-27 04:24:49,8.0714
2019-08-27 04:26:26,7.8272
2019-08-27 04:28:02,7.2605
2019-08-27 04:29:42,6.7184
2019-08-27 04:31:26, 7.039
2019-08-27 04:33:02,6.6425
2019-08-27 04:34:39,6.8242
2019-08-27 04:36:21, 7.392
2019-08-27 04:38:01,7.2511
2019-08-27 04:39:38,7.2513
2019-08-27 04:41:22,7.2982
2019-08-27 04:42:53,7.3191
2019-08-27 04:44:37,7.7346
2019-08-27 04:46:10,7.7207
2019-08-27 04:47:58,8.3553
2019-08-27 04:49:41,7.0575
2019-08-27 04:51:17,7.5975
2019-08-27 04:52:59,7.8493
2019-08-27 04:54:38,7.6478
2019-08-27 04:56:17,6.7053
2019-08-27 04:58:00,7.0491
2019-08-27 04:59:33,7.7116
2019-08-27 05:02:59,8.7806
2019-08-27 05:04:35,11.054
2019-08-27 05:06:00,10.696
2019-08-27 05:07:56, 9.087
2019-08-27 05:09:32,9.4407
2019-08-27 05:11:01,9.4996
2019-08-27 05:12:55,9.9294
2019-08-27 05:14:41,9.5386
2019-08-27 05:16:01,10.005
2019-08-27 05:17:47,9.5738
2019-08-27 05:19:30,8.7725
2019-08-27 05:21:14,9.5744
2019-08-27 05:22:49,9.4629
2019-08-27 05:24:33,9.8271
2019-08-27 05:26:12,9.8816
2019-08-27 05:27:42, 9.593
2019-08-27 05:29:21,9.0607
2019-08-27 05:31:11,9.3158
2019-08-27 05:32:45,9.2713
2019-08-27 05:34:18,9.1099
2019-08-27 05:36:04,9.0102
2019-08-27 05:37:32,8.6615
2019-08-27 05:39:20, 9.035
2019-08-27 05:40:57,9.3373
2019-08-27 05:42:39,8.8854
2019-08-27 05:44:15,8.1833
2019-08-27 05:45:54,8.5905
2019-08-27 05:47:36,8.8402
2019-08-27 05:49:06,8.5422
2019-08-27 05:50:48,8.6913
2019-08-27 05:52:28,9.0426
2019-08-27 05:54:07,8.5973
2019-08-27 05:55:46, 8.555
2019-08-27 05:57:25,8.5463
2019-08-27 05:59:04,9.0138
2019-08-27 06:00:43,8.7892
2019-08-27 06:02:23,8.7729
2019-08-27 06:04:06,8.9074
2019-08-27 06:05:28,8.8925
2019-08-27 06:07:17,8.5546
2019-08-27 06:08:51,7.0762
2019-08-27 06:10:31,7.1418
2019-08-27 06:12:15,6.6078
2019-08-27 06:13:54,6.7618
2019-08-27 06:15:28,6.5675
2019-08-27 06:17:12,7.1706
2019-08-27 06:18:56,7.4535
2019-08-27 06:20:38,7.7705
2019-08-27 06:22:05,7.2594
2019-08-27 06:23:44,7.6306
2019-08-27 06:25:23,7.3581
2019-08-27 06:27:02,7.2879
2019-08-27 06:28:45,8.4749
2019-08-27 06:30:19, 6.969
2019-08-27 06:32:08,6.8935
2019-08-27 06:33:47,7.1549
2019-08-27 06:35:21,7.4398
2019-08-27 06:37:10,7.7598
2019-08-27 06:38:38,7.3883
2019-08-27 06:40:13, 7.052
2019-08-27 06:41:52,6.2073
2019-08-27 06:43:31,5.7498
2019-08-27 06:45:12, 5.884
2019-08-27 06:46:51,6.1612
2019-08-27 06:48:30,5.6949
2019-08-27 06:50:11,5.3955
2019-08-27 06:51:48,5.9913
2019-08-27 06:53:37,6.1734
2019-08-27 06:55:08, 6.567
2019-08-27 06:56:46,6.4014
2019-08-27 06:58:25,6.4799
2019-08-27 07:00:06,6.3295
2019-08-27 07:01:45,5.9085
2019-08-27 07:03:08,5.0948
2019-08-27 07:04:57,5.2729
2019-08-27 07:06:45,5.1601
2019-08-27 07:08:21,5.0978
2019-08-27 07:10:05,6.2407
2019-08-27 07:11:32,6.0727
2019-08-27 07:13:16,6.4886
2019-08-27 07:14:52,5.7314
2019-08-27 07:16:29,5.7781
2019-08-27 07:18:07,6.2487
2019-08-27 07:19:46,5.8782
2019-08-27 07:21:25,5.9089
2019-08-27 07:23:05,6.0117
2019-08-27 07:24:45,6.5069
2019-08-27 07:26:35,5.9416
2019-08-27 07:28:01,7.2919
2019-08-27 07:29:53,5.6699
2019-08-27 07:31:20,6.5991
2019-08-27 07:33:00,5.7597
2019-08-27 07:34:41,7.1671
2019-08-27 07:36:15,5.2804
2019-08-27 07:38:02,5.8759
2019-08-27 07:39:38,5.6662
2019-08-27 07:41:18,5.9284
2019-08-27 07:43:10,6.0462
2019-08-27 07:44:34,5.9237
2019-08-27 07:46:10,6.0319
2019-08-27 07:47:48,5.8514
2019-08-27 07:49:26,5.6299
2019-08-27 07:51:05,5.8193
2019-08-27 07:52:48,  6.08
2019-08-27 07:54:26,6.1508
2019-08-27 07:56:03,  6.49
2019-08-27 07:57:47,7.4739
2019-08-27 07:59:37,5.4967
2019-08-27 08:00:59, 5.993
2019-08-27 08:02:37,4.6923
2019-08-27 08:04:16,4.4867
2019-08-27 08:05:54,3.7916
2019-08-27 08:07:36,3.8273
2019-08-27 08:09:15,3.9378
2019-08-27 08:10:57,3.9749
2019-08-27 08:12:29,3.7426
2019-08-27 08:14:11,3.7057
2019-08-27 08:16:02,4.6586
2019-08-27 08:17:28,4.3219
2019-08-27 08:18:59,4.0282
2019-08-27 08:20:46,4.5146
2019-08-27 08:22:25,3.9936
2019-08-27 08:24:00,3.9293
2019-08-27 08:25:39,4.2462
2019-08-27 08:27:19,3.5943
2019-08-27 08:28:54,3.7027
2019-08-27 08:30:33,3.7589
2019-08-27 08:32:26,4.0778
2019-08-27 08:34:02,4.1589
2019-08-27 08:35:35,4.2915
2019-08-27 08:37:14,4.5488
2019-08-27 08:38:44,4.0033
2019-08-27 08:40:27,3.8808
2019-08-27 08:42:09,3.9616
2019-08-27 08:43:46,3.5794
2019-08-27 08:45:27,3.8235
2019-08-27 08:47:09,4.0908
2019-08-27 08:49:00,3.1631
2019-08-27 08:50:22,3.6256
2019-08-27 08:52:01,3.4048
2019-08-27 08:53:55,3.4815
2019-08-27 08:55:28,3.7006
2019-08-27 08:56:49,3.5113
2019-08-27 08:58:51,3.1945
2019-08-27 09:00:25,3.8451
2019-08-27 09:01:59,3.8802
2019-08-27 09:03:35,3.8378
2019-08-27 09:05:19, 3.797
2019-08-27 09:06:56,3.7891
2019-08-27 09:08:43,4.4391
2019-08-27 09:10:08,3.9971
2019-08-27 09:12:00,3.6209
2019-08-27 09:13:51, 5.605
2019-08-27 09:15:33,3.5681
2019-08-27 09:16:54,3.5228
2019-08-27 09:18:29,4.3567
2019-08-27 09:20:07,4.4382
2019-08-27 09:21:54,4.5537
2019-08-27 09:23:37,3.9061
2019-08-27 09:25:04,2.9305
2019-08-27 09:26:53,4.2004
2019-08-27 09:28:28,4.9549
2019-08-27 09:29:58,5.5967
2019-08-27 09:32:09,4.6343
2019-08-27 09:32:29,   NaN
2019-08-27 09:35:08,4.0281
2019-08-27 09:36:41,5.6032
2019-08-27 09:38:32, 5.143
2019-08-27 09:39:59,4.7734
2019-08-27 09:41:49,4.1952
2019-08-27 09:43:22,4.5453
2019-08-27 09:45:00,5.0802
2019-08-27 09:46:35,4.3777
2019-08-27 09:48:34, 4.172
2019-08-27 09:50:03,4.6989
2019-08-27 09:51:41,4.6826
2019-08-27 09:53:16,4.1326
2019-08-27 09:55:12,4.9153
2019-08-27 09:56:33,4.5048
2019-08-27 09:58:10,4.3263
2019-08-27 10:00:07,4.0694
2019-08-27 10:01:35,4.3839
2019-08-27 10:03:17,5.1977
2019-08-27 10:04:40,4.9107
2019-08-27 10:06:28,4.2109
2019-08-27 10:08:08,5.2016
2019-08-27 10:09:54,4.7416
2019-08-27 10:11:39,4.9093
2019-08-27 10:13:21,4.7824
2019-08-27 10:14:48,5.5837
2019-08-27 10:16:17,4.5306
2019-08-27 10:18:02,5.1319
2019-08-27 10:19:42,5.0428
2019-08-27 10:21:17,4.4953
2019-08-27 10:22:57,4.3743
2019-08-27 10:24:42,4.5001
2019-08-27 10:26:15,4.4395
2019-08-27 10:28:00,4.5874
2019-08-27 10:29:50,4.4367
2019-08-27 10:31:16,4.3781
2019-08-27 10:32:55,4.3071
2019-08-27 10:34:35, 4.406
2019-08-27 10:36:10,4.3427
2019-08-27 10:37:53,4.3938
2019-08-27 10:39:32,4.2388
2019-08-27 10:41:12,4.5193
2019-08-27 10:43:00,5.2315
2019-08-27 10:44:22,5.0959
2019-08-27 10:46:22,4.7733
2019-08-27 10:47:48,5.0068
2019-08-27 10:49:24,5.0499
2019-08-27 10:51:01,4.8715
2019-08-27 10:52:41,4.7663
2019-08-27 10:54:22,5.2162
2019-08-27 10:56:10,5.7392
2019-08-27 10:57:38,5.3684
2019-08-27 10:59:18, 5.423
2019-08-27 11:00:55,5.4564
2019-08-27 11:02:52,5.4982
2019-08-27 11:04:13,5.1273
2019-08-27 11:05:54,5.3167
2019-08-27 11:07:34,4.8238
2019-08-27 11:09:05,   NaN
2019-08-27 11:37:20,4.5586
2019-08-27 11:38:55,5.0799
2019-08-27 11:40:35,4.6759
2019-08-27 11:42:15,5.4857
2019-08-27 11:43:55,6.3265
2019-08-27 11:45:31,6.0317
2019-08-27 11:47:09,6.4567
2019-08-27 11:48:50,6.5026
2019-08-27 11:50:27,6.7121
2019-08-27 11:52:21,6.5238
2019-08-27 11:53:45,6.2635
2019-08-27 11:55:26,6.4699
2019-08-27 11:57:02,6.5465
2019-08-27 11:58:41,6.4379
2019-08-27 12:00:21,6.6466
2019-08-27 12:02:00,6.4952
2019-08-27 12:03:39,6.6534
2019-08-27 12:05:24,6.9925
2019-08-27 12:06:57,6.2191
2019-08-27 12:08:50, 6.686
2019-08-27 12:10:13,6.5117
2019-08-27 12:11:55,6.2962
2019-08-27 12:13:37,6.0677
2019-08-27 12:15:01,   NaN
2019-08-27 12:16:57,6.0038
2019-08-27 12:18:05,   NaN
2019-08-27 12:20:09,5.9618
2019-08-27 12:21:48,6.0511
2019-08-27 12:23:27,6.1175
2019-08-27 19:22:49,   NaN
2019-08-27 19:31:01,  6.61
2019-08-27 19:32:42,6.6391
2019-08-27 19:34:21,6.7188
2019-08-27 19:35:58, 6.632
2019-08-27 19:37:40,6.6274
2019-08-27 19:39:19,  6.37
2019-08-27 19:41:04,6.2575
2019-08-27 19:42:40,6.5006
2019-08-27 19:44:16,6.7127
2019-08-27 19:45:55,6.8462
2019-08-27 19:47:35, 6.839
2019-08-27 19:49:14,6.7215
2019-08-27 19:50:53,6.5726
2019-08-27 19:52:32,6.3681
2019-08-27 19:54:11,6.2568
2019-08-27 19:55:50, 6.563
2019-08-27 19:57:34,6.8361
2019-08-27 19:59:06,6.5279
2019-08-27 20:00:48,6.2289
2019-08-27 20:02:25,6.1548
2019-08-27 20:04:03,6.5366
2019-08-27 20:05:42,  6.56
2019-08-27 20:07:24,6.7023
2019-08-27 20:08:57,6.3728
2019-08-27 20:10:40,6.6744
2019-08-27 20:12:19,6.6441
2019-08-27 20:14:03,6.6447
2019-08-27 20:15:34,6.3265
2019-08-27 20:17:07,6.2695
2019-08-27 20:18:56,6.3843
2019-08-27 20:20:28,6.3462
2019-08-27 20:22:14,6.1028
2019-08-27 20:23:50,5.7976
2019-08-27 20:25:28,5.4045
2019-08-27 20:27:08,5.4062
2019-08-27 20:28:38,5.3864
2019-08-27 20:30:33,5.7577
2019-08-27 20:31:57,5.8308
2019-08-27 20:33:36,5.6133
2019-08-27 20:35:15,5.9142
2019-08-27 20:36:51,5.7944
2019-08-27 20:38:30,5.6225
2019-08-27 20:40:08,6.1572
2019-08-27 20:41:47,6.1253
2019-08-27 20:43:27,6.2457
2019-08-27 20:45:04,6.1939
2019-08-27 20:48:28,5.9244
2019-08-27 20:50:04,6.1437
2019-08-27 20:51:50, 5.936
2019-08-27 20:53:22, 5.977
2019-08-27 20:55:02,5.4622
2019-08-27 20:56:41,5.6513
2019-08-27 20:58:20,   5.6
2019-08-27 20:59:59,5.5659
2019-08-27 21:01:41,5.8376
2019-08-27 21:03:28,5.3585
2019-08-27 21:04:57,5.7243
2019-08-27 21:06:39,5.7409
2019-08-27 21:08:18,6.4753
2019-08-27 21:10:00,5.1884
2019-08-27 21:11:31,5.4919
2019-08-27 21:13:09,5.2564
2019-08-27 21:14:49,5.7008
2019-08-27 21:16:28,5.3994
2019-08-27 21:18:07,4.8396
2019-08-27 21:20:00,4.9771
2019-08-27 21:21:34,4.8709
2019-08-27 21:23:11,4.9349
2019-08-27 21:24:48,5.3502
2019-08-27 21:26:35,4.9337
2019-08-27 21:28:08,4.9536
2019-08-27 21:29:53,4.7613
2019-08-27 21:31:26, 5.298
2019-08-27 21:33:05,5.8274
2019-08-27 21:34:45,6.0723
2019-08-27 21:36:35,5.8301
2019-08-27 21:38:06,5.5628
2019-08-27 21:39:42,5.4288
2019-08-27 21:41:24,5.1776
2019-08-27 21:43:04,5.2823
2019-08-27 21:44:43,5.1478
2019-08-27 21:46:22,5.1092
2019-08-27 21:48:01,5.0648
2019-08-27 21:49:40, 5.351
2019-08-27 21:51:20,5.2228
2019-08-27 21:53:09, 5.423
2019-08-27 21:54:41,4.9186
2019-08-27 21:56:15,4.9286
2019-08-27 21:58:02,4.9063
2019-08-27 21:59:32,4.8067
2019-08-27 22:01:21,4.9949
2019-08-27 22:02:54,5.6621
2019-08-27 22:04:33,5.6277
2019-08-27 22:06:12,5.2891
2019-08-27 22:07:48,5.5346
2019-08-27 22:09:38,5.5616
2019-08-27 22:11:06,5.4302
2019-08-27 22:12:42,5.6647
2019-08-27 22:14:25,5.8354
2019-08-27 22:16:04,5.3739
2019-08-27 22:17:40,5.3408
2019-08-27 22:19:28,5.7421
2019-08-27 22:20:55,4.7228
2019-08-27 22:22:40,5.3502
2019-08-27 22:24:16,4.7205
2019-08-27 22:26:05,5.4984
2019-08-27 22:27:38,4.7826
2019-08-27 22:29:17,5.0209
2019-08-27 22:30:56,4.1647
2019-08-27 22:32:35,4.2605
2019-08-27 22:34:15,5.0949
2019-08-27 22:35:54,4.8715
2019-08-27 22:37:33,4.7203
2019-08-27 22:39:12,4.3984
2019-08-27 22:40:48,4.7152
2019-08-27 22:42:37,4.4587
2019-08-27 22:44:10,4.6204
2019-08-27 22:45:46,5.0949
2019-08-27 22:47:25,5.4587
2019-08-27 22:49:04,5.1218
2019-08-27 22:50:43,5.3619
2019-08-27 22:52:22,5.5886
2019-08-27 22:54:02, 4.836
2019-08-27 22:55:40,5.4611
2019-08-27 22:57:14,6.0348
2019-08-27 22:59:05,4.9123
2019-08-27 23:00:38,5.7417
2019-08-27 23:02:14,5.4936
2019-08-27 23:03:56,5.7352
2019-08-27 23:05:36,5.8108
2019-08-27 23:07:15,4.9901
2019-08-27 23:08:54,5.5372
2019-08-27 23:10:33,5.0293
2019-08-27 23:12:12, 5.759
2019-08-27 23:13:48,6.4908
2019-08-27 23:15:34,6.5138
2019-08-27 23:17:10,5.6856
2019-08-27 23:18:49,4.0321
2019-08-27 23:20:27,3.9457
2019-08-27 23:22:06,4.3338
2019-08-27 23:23:45,4.2058
2019-08-27 23:25:21,4.3401
2019-08-27 23:27:00,4.4011
2019-08-27 23:28:39,4.2753
2019-08-27 23:30:17,5.0827
2019-08-27 23:32:04,4.3129
2019-08-27 23:33:35,4.2551
2019-08-27 23:35:17,4.2761
2019-08-27 23:36:54,4.2142
2019-08-27 23:38:33,4.4946
2019-08-27 23:40:12, 4.475
2019-08-27 23:41:51,4.5013
2019-08-27 23:43:33,4.5311
2019-08-27 23:45:12,4.5404
2019-08-27 23:46:50, 4.433
2019-08-27 23:48:35,4.2687
2019-08-27 23:50:10,5.3188
2019-08-27 23:51:45,4.9066
2019-08-27 23:53:25,5.2954
2019-08-27 23:55:04,5.4746
2019-08-27 23:56:44,5.9251
2019-08-27 23:58:23,5.3556
2019-08-28 00:00:21,   NaN
2019-08-28 00:03:14,4.0078
2019-08-28 00:04:56,4.0873
2019-08-28 00:06:36,4.2447
2019-08-28 00:08:16,4.4709
2019-08-28 00:09:54,4.5374
2019-08-28 00:11:33,4.5018
2019-08-28 00:13:12, 4.597
2019-08-28 00:14:51, 4.815
2019-08-28 00:16:30,4.8152
2019-08-28 00:18:15,4.6453
2019-08-28 00:19:43,4.5305
2019-08-28 00:21:25, 4.647
2019-08-28 00:23:04, 4.497
2019-08-28 00:24:43,4.5452
2019-08-28 00:26:25,4.6325
2019-08-28 00:28:05,4.2891
2019-08-28 00:29:42,4.4376
2019-08-28 00:31:14, 4.069
2019-08-28 00:32:53,4.0691
2019-08-28 00:34:43,  4.73
2019-08-28 00:36:14,4.4655
2019-08-28 00:37:56,5.2569
2019-08-28 00:39:26,5.4763
2019-08-28 00:41:13,4.9998
2019-08-28 00:42:54,5.1809
2019-08-28 00:44:33,5.4412
2019-08-28 00:46:14,5.1753
2019-08-28 00:47:44,4.8246
2019-08-28 00:49:23,5.1032
2019-08-28 00:51:17,4.4725
2019-08-28 00:52:41,4.4525
2019-08-28 00:54:24,4.4953
2019-08-28 00:55:33,   NaN
2019-08-28 00:57:45,4.0341
2019-08-28 00:59:26,5.6242
2019-08-28 01:01:06, 4.019
2019-08-28 01:02:41,3.9483
2019-08-28 01:04:22,5.4959
2019-08-28 01:06:01,5.4191
2019-08-28 01:07:54,4.1837
2019-08-28 01:09:22,5.5011
2019-08-28 01:10:53,4.3383
2019-08-28 01:12:36,3.9327
2019-08-28 01:14:13,3.7073
2019-08-28 01:15:54,3.8114
2019-08-28 01:17:36,3.8759
2019-08-28 01:19:17,3.2163
2019-08-28 01:20:58,3.5393
2019-08-28 01:22:32,  3.32
2019-08-28 01:24:27,3.5103
2019-08-28 01:25:54, 3.365
2019-08-28 01:27:33, 3.375
2019-08-28 01:29:12,3.3975
2019-08-28 01:30:50,3.5608
2019-08-28 01:32:26,3.7096
2019-08-28 01:34:05,3.5049
2019-08-28 01:35:49,3.2712
2019-08-28 01:37:26,3.6102
2019-08-28 01:39:07,3.5425
2019-08-28 01:40:57,3.6347
2019-08-28 01:42:27,4.9381
2019-08-28 01:44:05,5.3399
2019-08-28 01:45:42,4.5683
2019-08-28 01:47:14, 3.788
2019-08-28 01:48:54,3.6336
2019-08-28 01:50:33,3.8201
2019-08-28 01:52:20,3.9267
2019-08-28 01:54:06,3.9528
2019-08-28 01:55:33,3.6718
2019-08-28 01:57:24,3.5726
2019-08-28 01:58:52,3.9658
2019-08-28 02:00:33, 3.698
2019-08-28 02:02:13, 4.103
2019-08-28 02:03:52,3.7504
2019-08-28 02:05:28,3.8785
2019-08-28 02:07:08,3.1776
2019-08-28 02:08:44,3.3128
2019-08-28 02:10:25,3.2187
2019-08-28 02:12:03,3.4018
2019-08-28 02:13:59, 3.603
2019-08-28 02:15:26,3.5964
2019-08-28 02:17:06, 3.729
2019-08-28 02:18:41,3.1206
2019-08-28 02:20:19,3.0831
2019-08-28 02:21:58,3.0543
2019-08-28 02:23:38,3.5803
2019-08-28 02:25:24,3.5008
2019-08-28 02:26:57,3.7793
2019-08-28 02:28:37,4.2753
2019-08-28 02:30:30,3.3064
2019-08-28 02:32:00,4.0837
2019-08-28 02:33:32,4.5791
2019-08-28 02:35:14,4.6083
2019-08-28 02:37:02,5.0583
2019-08-28 02:38:29,5.1399
2019-08-28 02:40:04,3.7106
2019-08-28 02:41:52,3.6632
2019-08-28 02:43:28,3.5037
2019-08-28 02:45:07,3.9674
2019-08-28 02:46:56,3.5187
2019-08-28 02:48:29,3.0967
2019-08-28 02:50:02, 3.415
2019-08-28 02:51:40,3.5101
2019-08-28 02:53:19,3.4842
2019-08-28 02:54:58,3.8236
2019-08-28 02:56:40,3.7922
2019-08-28 02:58:22,3.6056
2019-08-28 02:59:57,3.6088
2019-08-28 03:01:38,3.6066
2019-08-28 03:03:31,3.3261
2019-08-28 03:04:54,4.1302
2019-08-28 03:06:33, 4.172
2019-08-28 03:08:13,3.9196
2019-08-28 03:09:48,4.2178
2019-08-28 03:11:34,3.3926
2019-08-28 03:13:06,3.9472
2019-08-28 03:14:49,3.9085
2019-08-28 03:16:25,3.6587
2019-08-28 03:18:04,3.9097
2019-08-28 03:20:01,3.6817
2019-08-28 03:21:31,3.9101
2019-08-28 03:22:58,3.6011
2019-08-28 03:24:36,3.7516
2019-08-28 03:26:25, 3.404
2019-08-28 03:27:55,3.5407
2019-08-28 03:29:33,3.3692
2019-08-28 03:31:26,3.9327
2019-08-28 03:32:55,3.6881
2019-08-28 03:34:32,3.9107
2019-08-28 03:36:34,3.5489
2019-08-28 03:37:58,3.6866
2019-08-28 03:39:37,3.4739
2019-08-28 03:41:15,3.6175
2019-08-28 03:42:50,3.6116
2019-08-28 03:44:31,3.5739
2019-08-28 03:46:13,3.7273
2019-08-28 03:47:51,3.8219
2019-08-28 03:49:27,3.8183
2019-08-28 03:51:09,3.8068
2019-08-28 03:53:02, 3.517
2019-08-28 03:54:26,3.7543
2019-08-28 03:56:12,4.9098
2019-08-28 03:57:41,  3.32
2019-08-28 03:59:24,4.1536
2019-08-28 04:01:00,3.6115
2019-08-28 04:02:39,4.0416
2019-08-28 04:04:21,  3.58
2019-08-28 04:06:02,3.7766
2019-08-28 04:07:36,3.6467
2019-08-28 04:09:28,3.4445
2019-08-28 04:10:53,3.7824
2019-08-28 04:12:32,3.8182
2019-08-28 04:14:10,3.6865
2019-08-28 04:15:51,3.5069
2019-08-28 04:17:27,3.5754
2019-08-28 04:19:06,3.3724
2019-08-28 04:20:47,3.4122
2019-08-28 04:22:23,3.5763
2019-08-28 04:24:08,3.1646
2019-08-28 04:25:56,3.5228
2019-08-28 04:27:28,3.3695
2019-08-28 04:28:59,3.3887
2019-08-28 04:30:38,3.7092
2019-08-28 04:32:19,3.0352
2019-08-28 04:34:01,3.6511
2019-08-28 04:35:39,4.0252
2019-08-28 04:37:17,3.7124
2019-08-28 04:39:01,3.6521
2019-08-28 04:40:36,3.9074
2019-08-28 04:42:36,  3.67
2019-08-28 04:44:00,3.5011
2019-08-28 04:45:36,3.9939
2019-08-28 04:47:15,3.6383
2019-08-28 04:48:52,3.8176
2019-08-28 04:50:30, 3.698
2019-08-28 04:52:09,3.7055
2019-08-28 04:53:52,3.7568
2019-08-28 04:55:34,4.1357
2019-08-28 04:57:13,3.7384
2019-08-28 04:59:08,3.5844
2019-08-28 05:00:37, 3.306
2019-08-28 05:02:10,3.5662
2019-08-28 05:03:57,   NaN
2019-08-28 05:05:29,   NaN
2019-08-28 05:07:05,3.3842
2019-08-28 05:08:46,3.5105
2019-08-28 05:10:22,4.0458
2019-08-28 05:11:59,3.4721
2019-08-28 05:13:40,3.7133
2019-08-28 05:15:41,4.0721
2019-08-28 05:17:03,3.7474
2019-08-28 05:18:42,3.5111
2019-08-28 05:20:12,3.4852
2019-08-28 05:22:03,3.4201
2019-08-28 05:23:41,3.5171
2019-08-28 05:25:21,3.2955
2019-08-28 05:27:00,3.3026
2019-08-28 05:28:38,3.4051
2019-08-28 05:30:18,3.3432
2019-08-28 05:32:11,3.4551
2019-08-28 05:33:41,3.5155
2019-08-28 05:35:15,3.5773
2019-08-28 05:36:54,3.5162
2019-08-28 05:38:27,3.5165
2019-08-28 05:40:13,3.6532
2019-08-28 05:41:47,3.5729
2019-08-28 05:43:26,3.6064
2019-08-28 05:45:09,3.4469
2019-08-28 05:46:43,3.5776
2019-08-28 05:48:41,3.5429
2019-08-28 05:50:09,3.7131
2019-08-28 05:51:44,4.0607
2019-08-28 05:53:20,4.2795
2019-08-28 05:55:04,3.7985
2019-08-28 05:56:40,3.4838
2019-08-28 05:58:19,3.6183
2019-08-28 05:59:58,3.7734
2019-08-28 06:01:36,3.7518
2019-08-28 06:03:16,3.6258
2019-08-28 06:05:08,3.7716
2019-08-28 06:06:30,3.9009
2019-08-28 06:08:12,3.8315
2019-08-28 06:09:45,3.5326
2019-08-28 06:11:31,3.7644
2019-08-28 06:13:07,3.5559
2019-08-28 06:14:50,3.7645
2019-08-28 06:16:27,3.6303
2019-08-28 06:18:12,3.5685
2019-08-28 06:19:43,3.3532
2019-08-28 06:21:41,3.6626
2019-08-28 06:23:05,3.2623
2019-08-28 06:24:41,3.5217
2019-08-28 06:26:20,3.1352
2019-08-28 06:28:01,3.2625
2019-08-28 06:29:35,3.5148
2019-08-28 06:31:14,3.6889
2019-08-28 06:32:52,3.5237
2019-08-28 06:34:30,3.8479
2019-08-28 06:36:12,3.6352
2019-08-28 06:38:10,3.6285
2019-08-28 06:39:33,3.9321
2019-08-28 06:41:08,3.6611
2019-08-28 06:42:47,3.5648
2019-08-28 06:44:28,3.7434
2019-08-28 06:46:04,  3.61
2019-08-28 06:47:42,3.7892
2019-08-28 06:49:24,3.6639
2019-08-28 06:51:01,4.0122
2019-08-28 06:52:42,3.9447
2019-08-28 06:54:38,3.9309
2019-08-28 06:56:03,4.0642
2019-08-28 06:57:36,4.1679
2019-08-28 06:59:15,3.4655
2019-08-28 07:00:55,3.2858
2019-08-28 07:02:32,3.2323
2019-08-28 07:04:13,3.2066
2019-08-28 07:05:52, 3.086
2019-08-28 07:07:31,3.3495
2019-08-28 07:09:09,3.2688
2019-08-28 07:11:05,3.4374
2019-08-28 07:12:34,3.4783
2019-08-28 07:14:05,3.4784
2019-08-28 07:15:44,3.5531
2019-08-28 07:17:23,3.5739
2019-08-28 07:19:06,3.4179
2019-08-28 07:20:46,3.3851
